NaN	0.168411	0.168399	0.168414	0.168403	0.168415	0.168405	0.168407	0.168405	0.168401	0.168407	0.168416	0.168415	0.168415	0.168406	0.168414	0.168406	0.168406	0.168406	0.168414	0.168407	0.168415	0.168408	0.168416	0.168414	0.168413	0.168402	0.168409	0.168407	0.168415	0.168413	0.168408	0.168404	0.168405	0.168404	0.168406	0.168403	0.168409	0.168411	0.168415	0.168413	0.16842	0.168413	0.168408	0.168412	0.168407	0.168412	0.16841	0.168402	0.168403	0.168406
NaN	0.168445	0.170766	0.168234	0.174606	0.176321	0.173254	0.178411	0.165274	0.164482	0.168373	0.165778	0.164924	0.167373	0.165393	0.1663	0.169459	0.1732	0.1673	0.168552	0.172843	0.168117	0.175754	0.18044	0.16717	0.171654	0.172127	0.176136	0.165866	0.16281	0.189635	0.179183	0.163963	0.167909	0.187397	0.179436	0.167096	0.156323	0.178747	0.178189	0.176687	0.168501	0.165388	0.170697	0.167672	0.170127	0.174638	0.169592	0.170039	0.174546	0.166419
NaN	0.151901	0.176309	0.163511	0.183644	0.16988	0.178945	0.170983	0.159905	0.159439	0.163687	0.16078	0.169454	0.170821	0.161727	0.174192	0.177247	0.168225	0.167858	0.169583	0.170857	0.166152	0.165407	0.167427	0.168816	0.166164	0.169226	0.170879	0.16543	0.162255	0.179185	0.179001	0.149046	0.151716	0.197163	0.188111	0.157956	0.15589	0.170439	0.194334	0.185742	0.167019	0.156989	0.152351	0.166272	0.168384	0.176509	0.183991	0.170967	0.170222	0.162674
NaN	0.156712	0.161923	0.158569	0.171387	0.162273	0.170313	0.161888	0.153117	0.158629	0.168063	0.159999	0.167735	0.169328	0.157839	0.170987	0.183551	0.172811	0.17772	0.159418	0.163049	0.166456	0.161933	0.167666	0.162951	0.169365	0.162327	0.169737	0.162582	0.159059	0.195859	0.188368	0.137752	0.171449	0.209743	0.202725	0.148831	0.144514	0.164412	0.185906	0.200827	0.181483	0.164493	0.140042	0.164843	0.170591	0.185641	0.18677	0.177946	0.169876	0.174642
NaN	0.160602	0.145823	0.160209	0.160959	0.167209	0.165138	0.154445	0.153107	0.160502	0.169778	0.156368	0.168771	0.16552	0.155526	0.171196	0.175564	0.182248	0.170361	0.169367	0.169358	0.169133	0.155471	0.180245	0.156335	0.167902	0.163364	0.169231	0.1471	0.134167	0.197085	0.195325	0.112832	0.179134	0.221902	0.214981	0.13915	0.133699	0.178751	0.230677	0.216058	0.183658	0.131234	0.13393	0.138162	0.172105	0.178861	0.181962	0.176133	0.17432	0.159504
NaN	0.164185	0.148495	0.151312	0.16141	0.155439	0.160637	0.170653	0.151259	0.158449	0.16124	0.152603	0.166445	0.161375	0.150658	0.171952	0.182549	0.178899	0.173883	0.159965	0.172483	0.157894	0.155136	0.174236	0.159655	0.164549	0.151	0.169006	0.16218	0.152427	0.21516	0.197961	0.104734	0.142013	0.225643	0.212088	0.143407	0.123775	0.174649	0.203922	0.234736	0.190256	0.131236	0.138005	0.147914	0.15799	0.173546	0.182522	0.179301	0.174211	0.174892
NaN	0.139733	0.170266	0.167675	0.161936	0.141126	0.157089	0.18401	0.151088	0.160084	0.170136	0.15164	0.171351	0.162256	0.14762	0.164082	0.178826	0.183117	0.167126	0.163173	0.162702	0.15839	0.143634	0.168863	0.149867	0.159309	0.163111	0.188242	0.145121	0.127833	0.228012	0.223588	0.0845574	0.153348	0.271286	0.19448	0.104621	0.106613	0.147311	0.256402	0.264611	0.213989	0.128438	0.122364	0.129905	0.159453	0.195838	0.19599	0.176947	0.184368	0.16375
NaN	0.167105	0.1399	0.15826	0.159168	0.160077	0.158894	0.177773	0.156852	0.152058	0.160811	0.150917	0.168567	0.16483	0.144269	0.175728	0.175158	0.177777	0.172565	0.16793	0.169773	0.159269	0.153457	0.171623	0.153609	0.166091	0.162023	0.184482	0.139992	0.125416	0.249504	0.187347	0.0875137	0.171034	0.283986	0.246769	0.0953769	0.102284	0.205074	0.230105	0.260636	0.224594	0.165275	0.0927633	0.116229	0.156797	0.181083	0.199738	0.197164	0.185918	0.164431
NaN	0.170726	0.146248	0.165515	0.159254	0.154587	0.158139	0.163786	0.150396	0.15017	0.167701	0.151537	0.168643	0.165989	0.147826	0.180777	0.182341	0.174709	0.165743	0.178469	0.161949	0.166381	0.153307	0.187576	0.146651	0.167482	0.154258	0.186127	0.143058	0.118459	0.276272	0.231636	0.0728498	0.112624	0.279484	0.295004	0.108724	0.0890165	0.129911	0.28403	0.281503	0.202146	0.143766	0.0990708	0.124553	0.161761	0.181095	0.219488	0.205195	0.181944	0.151169
NaN	0.151442	0.163395	0.160537	0.163962	0.160802	0.168323	0.174992	0.144806	0.150779	0.167728	0.152752	0.171596	0.171708	0.150998	0.181239	0.183263	0.175469	0.166778	0.182441	0.162617	0.160177	0.156388	0.200055	0.148378	0.172272	0.157302	0.193938	0.169412	0.118742	0.262714	0.267956	0.0632588	0.231471	0.337195	0.292745	0.187392	0.152468	0.165234	0.28532	0.300762	0.270683	0.15525	0.0993845	0.0956495	0.158628	0.20539	0.213326	0.216487	0.187564	0.172341
NaN	0.154723	0.158101	0.157052	0.159955	0.162366	0.170295	0.176522	0.153499	0.154445	0.164477	0.154787	0.177857	0.1691	0.156838	0.186871	0.184129	0.165609	0.153456	0.177922	0.16807	0.17409	0.134882	0.180261	0.153991	0.167559	0.141553	0.194014	0.149534	0.109591	0.2586	0.249463	0.101659	0.170666	0.350308	0.314202	0.202703	0.110439	0.239424	0.294746	0.308517	0.262314	0.203156	0.121996	0.0971091	0.190883	0.174587	0.225406	0.227989	0.187522	0.174804
NaN	0.152265	0.174505	0.163602	0.15955	0.162209	0.170195	0.176378	0.152684	0.154585	0.163812	0.154307	0.183662	0.172783	0.149917	0.179908	0.189009	0.172087	0.14959	0.180626	0.162539	0.171673	0.149311	0.192817	0.170052	0.166482	0.168554	0.201111	0.134682	0.102207	0.30035	0.268827	0.0993748	0.242071	0.374144	0.326563	0.220784	0.121232	0.158998	0.332731	0.318028	0.283524	0.145105	0.114904	0.134794	0.16842	0.199837	0.227348	0.204377	0.19295	0.174947
NaN	0.145487	0.18604	0.159318	0.162371	0.162766	0.172103	0.170537	0.155451	0.152926	0.155735	0.152654	0.176144	0.186178	0.15657	0.188414	0.198856	0.164225	0.173172	0.197938	0.174701	0.16917	0.139634	0.213705	0.142065	0.160743	0.146076	0.229894	0.161052	0.171335	0.267611	0.283641	0.137035	0.254852	0.3867	0.352095	0.241804	0.154452	0.203196	0.332446	0.340448	0.253922	0.156624	0.0940253	0.119455	0.191729	0.205365	0.240721	0.234973	0.199084	0.17839
NaN	0.153586	0.175011	0.153024	0.162726	0.162652	0.170762	0.170737	0.153915	0.152312	0.161736	0.152926	0.175619	0.184719	0.16175	0.187118	0.195577	0.17655	0.151222	0.188511	0.17586	0.166387	0.141927	0.200746	0.138449	0.168699	0.158618	0.201531	0.12716	0.14682	0.321886	0.333036	0.148883	0.271033	0.397802	0.37509	0.193955	0.112536	0.244248	0.348244	0.362413	0.293811	0.150256	0.0982758	0.114257	0.141764	0.180716	0.241075	0.23102	0.216372	0.164916
NaN	0.164065	0.17426	0.161899	0.161942	0.164693	0.175262	0.163687	0.14984	0.151832	0.16392	0.153863	0.175076	0.18523	0.162246	0.185875	0.189881	0.16702	0.161925	0.20091	0.179245	0.177099	0.128424	0.219359	0.149213	0.170059	0.151447	0.229357	0.113367	0.108512	0.33127	0.321887	0.158633	0.286822	0.391555	0.350445	0.266655	0.178177	0.243479	0.351005	0.37326	0.297766	0.188819	0.0877847	0.0987995	0.199546	0.212957	0.231367	0.238405	0.218503	0.165759
NaN	0.156877	0.174851	0.16919	0.163794	0.164642	0.180264	0.16859	0.147372	0.150748	0.164066	0.150876	0.17969	0.193006	0.144359	0.191988	0.186426	0.171361	0.156662	0.204809	0.167111	0.171197	0.133063	0.212949	0.159062	0.1755	0.173079	0.220486	0.160851	0.119129	0.372531	0.346244	0.159306	0.270854	0.439979	0.42076	0.330301	0.185832	0.2389	0.395197	0.379163	0.342884	0.191112	0.0839639	0.103417	0.173316	0.261634	0.260082	0.245444	0.215763	0.182356
