NaN	0.0811002	0.0808061	0.0808079	0.0807813	0.0807214	0.0804767	0.307559	0.295659	0.304005	0.27954	0.295789	0.296543	0.300176	0.304099	0.295433	0.216162	0.190909	0.0807919	0.080739	0.0807803	0.0808451	0.0806361	0.0806835	0.0808096	0.0808584	0.0806465	0.0808661	0.0806338	0.0806995	0.0805731	0.0806796	0.0806865	0.0805752	0.0804805	0.0938597	0.080307	0.0809001	0.0805013	0.0809736	0.080904	0.0804066	0.0804439	0.0806557	0.0807186	0.0785107	0.0793544	0.100172	0.0794818	0.0797631	0.0814768	0.0821198	0.0808616	0.080164	0.0813977	0.0808404	0.0799136	0.0820416	0.0809463	0.0815972	0.0814523	0.0791572	0.0807436	0.0801681	0.0828703	0.0787945	0.0808753	0.0816692	0.0799196	0.0810966	0.0806173	0.0808737	0.080697	0.0926036	0.0827528	0.0784928	0.0813031	0.0833843	0.0756608	0.0844843	0.0828347	0.0756461	0.0833271	0.107363	0.0836555	0.0651989	0.117884	0.089605	0.0499942	0.135826	0.102187	0.0423935	0.0968215	0.13111	0.0648915	0.0705666	0.0946712	0.0840739	0.0764566	0.104803	0.077117
NaN	0.0810655	0.0808103	0.0808081	0.0807946	0.0807295	0.0826725	0.306805	0.295651	0.303992	0.279404	0.295759	0.296786	0.299211	0.299661	0.295368	0.217529	0.159897	0.0807839	0.0830208	0.0807683	0.0808381	0.0819326	0.0806941	0.0808061	0.0808615	0.0806417	0.080869	0.0806537	0.0807011	0.0805733	0.080688	0.0818445	0.0805769	0.0819045	0.0810778	0.0833212	0.0827213	0.0819956	0.080997	0.0809084	0.0804123	0.0848294	0.0806605	0.0806659	0.0785182	0.0792752	0.0822629	0.0816953	0.0797536	0.0814784	0.083375	0.0808452	0.0821851	0.0843105	0.0808369	0.0818417	0.0842111	0.0849076	0.0816595	0.0846271	0.0861153	0.0849078	0.0801221	0.082863	0.0787488	0.08265	0.0817214	0.0834456	0.081125	0.0806102	0.0826246	0.0803569	0.0865061	0.0828132	0.080529	0.0813871	0.0843576	0.0756091	0.0879962	0.0861693	0.0753892	0.0870932	0.0866083	0.083558	0.0648654	0.105462	0.0914827	0.0503101	0.118268	0.100281	0.0430388	0.105571	0.110558	0.064136	0.0692688	0.0966286	0.0883822	0.0801941	0.082639	0.0792053
NaN	0.0810969	0.0808078	0.0808094	0.080789	0.0807266	0.0825737	0.304788	0.295918	0.303781	0.280212	0.295264	0.297054	0.297968	0.298512	0.296575	0.227618	0.167358	0.0807858	0.0813914	0.0832126	0.082254	0.0806361	0.0806908	0.0808172	0.0808696	0.0806519	0.0808749	0.0806679	0.0806854	0.0805718	0.0806567	0.082593	0.0805827	0.0805093	0.0810705	0.0803124	0.0828444	0.0805431	0.0809895	0.0809048	0.0822268	0.080429	0.0823435	0.0806517	0.0785625	0.083585	0.0807285	0.0795145	0.0798028	0.0814983	0.0843235	0.0809009	0.0813135	0.0813487	0.0808403	0.0819849	0.0819894	0.0809634	0.0815761	0.0887275	0.0791432	0.0839651	0.0821431	0.0830975	0.0823377	0.0870362	0.0815114	0.0798999	0.0810513	0.080543	0.0808436	0.0849602	0.0806142	0.0827417	0.0783078	0.0822185	0.0853616	0.0759638	0.084586	0.0844465	0.0752406	0.0844912	0.0829674	0.0897753	0.0653651	0.100112	0.0865252	0.0486518	0.111822	0.0986203	0.0442233	0.0977879	0.112943	0.0616877	0.0698924	0.0969703	0.0860629	0.0792266	0.0843799	0.0812041
NaN	0.0810674	0.0808088	0.0808102	0.0807952	0.0807279	0.0825233	0.297226	0.296593	0.30379	0.280046	0.294925	0.29553	0.299094	0.301234	0.296621	0.224563	0.170509	0.0807943	0.0840536	0.0820826	0.0808362	0.0806252	0.0806575	0.080824	0.0808414	0.0806212	0.0830146	0.0806023	0.0840508	0.0806009	0.0829693	0.0818177	0.0828771	0.0804531	0.0810781	0.0803256	0.0808749	0.0805015	0.0809883	0.0823418	0.0819341	0.0804136	0.0806441	0.0804841	0.078587	0.0794205	0.0828776	0.0794807	0.0796856	0.0837845	0.083609	0.0831445	0.0820346	0.0831153	0.0829266	0.0799728	0.0817959	0.0866155	0.0835391	0.0813747	0.0791962	0.084406	0.0823544	0.0863196	0.0790676	0.0828073	0.0832042	0.0822156	0.0808084	0.0849681	0.0809457	0.0833501	0.0811737	0.0832167	0.0813698	0.0836049	0.0835765	0.0761939	0.0841272	0.0832623	0.0760746	0.0867137	0.0828251	0.0883812	0.0670159	0.103514	0.0956578	0.0487651	0.125087	0.0981733	0.0465239	0.107857	0.110228	0.0653134	0.0795708	0.0967435	0.0868543	0.0763118	0.0854098	0.0791504
NaN	0.0810858	0.0808036	0.0808097	0.0807884	0.0807297	0.0986441	0.30581	0.296691	0.303304	0.279361	0.294524	0.295683	0.298768	0.300868	0.297325	0.228859	0.178387	0.0823603	0.0835946	0.0820229	0.0826252	0.08065	0.08065	0.0808155	0.0808082	0.0806627	0.0826739	0.0806326	0.0824325	0.0830152	0.080709	0.0806597	0.0823967	0.0804254	0.0832984	0.0820155	0.0809314	0.0804886	0.0809414	0.0808435	0.0803792	0.0804613	0.0807365	0.0806832	0.0787267	0.0793304	0.0841585	0.0814431	0.0811471	0.0813014	0.083906	0.0806968	0.0800493	0.0815094	0.0807317	0.0800274	0.0819231	0.0827871	0.0830356	0.0814348	0.081598	0.0807183	0.0821483	0.0848268	0.0827998	0.0831491	0.0829269	0.0829307	0.0841835	0.0803068	0.082691	0.0821526	0.0821512	0.0837737	0.0791172	0.0834649	0.0895886	0.0791732	0.0928499	0.0824725	0.0840934	0.0864437	0.0887018	0.0895273	0.0638513	0.106909	0.0906797	0.0514332	0.123513	0.0996123	0.048269	0.104914	0.122834	0.0685816	0.0839451	0.0984916	0.0905062	0.0805523	0.0851378	0.0901328
NaN	0.0810732	0.080811	0.0808109	0.0807888	0.080737	0.0980162	0.301768	0.296191	0.304965	0.279067	0.294196	0.298463	0.298398	0.295491	0.296555	0.237451	0.186805	0.0862597	0.0847397	0.0807482	0.0808346	0.0806514	0.0806437	0.0808117	0.0808466	0.0807086	0.0808442	0.0805967	0.0863304	0.0807296	0.0806605	0.0806301	0.0825363	0.0824146	0.0848109	0.0802466	0.0825957	0.0824857	0.0847778	0.080787	0.0804273	0.0804524	0.0829695	0.0825613	0.0785372	0.0799743	0.082603	0.079495	0.0798998	0.0812074	0.0861224	0.0808077	0.0799255	0.0851862	0.0806775	0.0803571	0.0834208	0.082404	0.0815052	0.0932184	0.0817205	0.0822236	0.0837128	0.089538	0.0788082	0.0864048	0.0923828	0.0794957	0.0886155	0.0842215	0.0847318	0.0847795	0.0862614	0.0891391	0.0788956	0.0845911	0.0873285	0.0783342	0.092668	0.088596	0.0804917	0.0905343	0.0913677	0.0913902	0.0720863	0.114853	0.089432	0.062516	0.137608	0.108546	0.0483221	0.101772	0.124755	0.065493	0.0775638	0.111563	0.0941396	0.0862405	0.0890551	0.0913903
NaN	0.0811097	0.0808088	0.0808102	0.0807812	0.080725	0.120745	0.295216	0.294399	0.304954	0.282102	0.294324	0.297357	0.296863	0.293797	0.296195	0.232898	0.171919	0.0951937	0.0888598	0.0806989	0.0830622	0.0805446	0.0807142	0.0807409	0.0808142	0.0819124	0.0827845	0.0806867	0.0836988	0.080713	0.0822047	0.0806414	0.0806014	0.0822873	0.0927387	0.0836961	0.0808819	0.0820815	0.0809138	0.0832326	0.0826397	0.0822899	0.0806841	0.0805001	0.0791982	0.0874076	0.0853624	0.0818629	0.0821002	0.0869198	0.083618	0.0913552	0.0815833	0.0810994	0.0870087	0.0850862	0.0835262	0.0870785	0.0814622	0.0886168	0.0812337	0.0855573	0.0839697	0.0877841	0.083009	0.0853135	0.0877128	0.0915473	0.0937715	0.0873931	0.0910322	0.0826746	0.0895775	0.0896364	0.0878308	0.0894331	0.0944376	0.082576	0.0955399	0.0844638	0.0920537	0.0880726	0.0979893	0.0848913	0.073235	0.111138	0.0947758	0.0565455	0.15423	0.0997847	0.0503831	0.0986487	0.137306	0.0674641	0.0781261	0.111763	0.0986305	0.0834661	0.0881574	0.0907519
NaN	0.0811194	0.080815	0.0808052	0.0807884	0.080736	0.0974372	0.297069	0.297993	0.302734	0.285858	0.29484	0.296894	0.297883	0.295914	0.296738	0.233359	0.187638	0.0890894	0.0997975	0.0826332	0.0808192	0.0806279	0.080571	0.0807745	0.0807942	0.0823366	0.0807728	0.0846858	0.0850239	0.0825814	0.0897836	0.0852475	0.0806347	0.081597	0.0810588	0.0821448	0.086783	0.0824139	0.0810412	0.0837293	0.0803443	0.0818857	0.080645	0.0828359	0.0787107	0.0856577	0.0847082	0.0823831	0.0799629	0.0866346	0.0818721	0.0827671	0.0802469	0.0863245	0.0827718	0.0852713	0.0849507	0.0865539	0.0872597	0.082749	0.093758	0.088201	0.084289	0.0881217	0.0867963	0.0885438	0.0891867	0.102092	0.0877423	0.0927566	0.0973746	0.0927064	0.0967888	0.0906478	0.0910381	0.0965399	0.0956134	0.0843067	0.111336	0.089436	0.0932949	0.0915128	0.101327	0.0951865	0.0745206	0.123813	0.0807262	0.0519238	0.152351	0.0968984	0.0537966	0.128908	0.119332	0.0655397	0.0883051	0.11358	0.0914431	0.0901189	0.0953419	0.101496
NaN	0.0810835	0.0808149	0.0808024	0.0807824	0.0807318	0.130489	0.299309	0.293313	0.306012	0.283733	0.294857	0.296976	0.295729	0.296504	0.296232	0.241815	0.181655	0.117321	0.0974119	0.090516	0.0827467	0.0812967	0.0815875	0.0808097	0.082252	0.0822766	0.0826447	0.0863698	0.0825777	0.0824532	0.0805907	0.0867305	0.0903798	0.0836298	0.0845431	0.0835546	0.0848376	0.0822851	0.0826499	0.0864344	0.0823976	0.0842942	0.0828446	0.0848595	0.0804511	0.0842021	0.0863392	0.0805146	0.0829006	0.091698	0.0907606	0.0888476	0.0859506	0.0888167	0.0893909	0.0878454	0.0927088	0.0885118	0.0823934	0.105148	0.0844024	0.0925327	0.0905375	0.0965963	0.0898064	0.0918076	0.0966061	0.0939684	0.0970204	0.0881288	0.0931041	0.088942	0.100972	0.0923986	0.092409	0.102287	0.0938821	0.0925025	0.104635	0.101622	0.0935643	0.105657	0.0969838	0.105002	0.0767559	0.136753	0.0786513	0.0622818	0.202857	0.129399	0.0538539	0.106588	0.141303	0.0890963	0.0912817	0.117212	0.105008	0.0870937	0.112601	0.105452
NaN	0.0811183	0.0808211	0.0807951	0.0807811	0.0807286	0.101684	0.298101	0.294636	0.30477	0.289449	0.292616	0.300735	0.29914	0.297645	0.283272	0.235197	0.20771	0.123037	0.117868	0.0871846	0.0828712	0.0817842	0.0826943	0.0821316	0.0806698	0.0837774	0.0826127	0.0806684	0.0856208	0.0869364	0.086241	0.0824633	0.0857212	0.0837797	0.0891606	0.0820962	0.0809127	0.0867775	0.0828343	0.0807366	0.0891021	0.0805389	0.0837585	0.082445	0.0791489	0.0805322	0.0871871	0.0833496	0.0823664	0.091992	0.0898132	0.0966406	0.0910925	0.0871135	0.0892381	0.0893911	0.0884325	0.0904902	0.100555	0.0943911	0.0911603	0.0972664	0.0911156	0.0911311	0.0903231	0.0950515	0.106421	0.0919638	0.0940985	0.0979234	0.102242	0.0943401	0.0926899	0.101797	0.0977694	0.104826	0.104855	0.0963527	0.115415	0.0933277	0.0924776	0.110456	0.0986545	0.0913215	0.0755448	0.138895	0.0948333	0.0798918	0.181977	0.123584	0.0656929	0.122658	0.167546	0.0653885	0.0895447	0.115719	0.112133	0.0941694	0.10378	0.0999869
